"","InitialInterestRate","ppp_treated","agriculture","mining","utilities","construction","manufacturing","wholesale_trade","retail_trade","transport_ware","information","finance_ins","real_estate","professional","admin_support","education","healthcare","arts_entertain","accommodation","other_services","public_admin","age_established","age_new","age_startup","age_changed_owner","processing_plp","processing_express","processing_7a_general","collateral","commit","pif","charge_off","cancelled","has_franchise","west","northeast","midwest","pct_black","pct_native","pct_asian","pct_pacific","pct_other","pct_multiracial","approval_month_index","regional_bank","community_bank","fintech","cdfi","other_institution","LMIIndicator","Race","ApprovalYearMonth","JobsSupported","GrossApproval","race_black","race_asian","race_native","race_white","race_unanswered","race_multi","race_pacific","race_puerto_rican","hispanic","not_hispanic","ethnicity_unanswered","log_approval_amount","zip_code"
"63018",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.79263076025666,0.0923585455959557,2.31139412794089,0,0.872545207077581,3.80371378572817,41,0,0,0,0,0,"N","Unanswered","2023-09",6,315500,0,0,0,0,1,0,0,0,0,0,1,12.6619139609634,"14150"
"63022",4.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2.86223562883488,1.16546121413636,1.9641449285298,0.140540911116443,2.32749460117232,5.96099132759744,13,1,0,0,0,0,"N","White","2021-05",67,750000,0,0,0,1,0,0,0,0,0,1,0,13.5278284855125,"80907"
"63025",3.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.36787672659124,0,8.21128618032901,0,1.97820503921705,7.3228291802596,25,0,0,0,0,0,"N","White","2022-05",35,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"98077"
"63026",10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.4133522727273,0.205965909090909,7.9592803030303,0,1.65719696969697,3.84232954545455,30,0,0,0,0,0,"N","Asian","2022-10",0,25000,0,1,0,0,0,0,0,0,0,1,0,10.1266311038503,"19701"
"63043",8.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.71011541072641,0.135777325186694,1.85471826205024,0,0.771215207060421,4.19551934826884,31,1,0,0,0,0,"N","Unanswered","2022-11",13,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"58078"
"63044",8.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.71011541072641,0.135777325186694,1.85471826205024,0,0.771215207060421,4.19551934826884,31,1,0,0,0,0,"N","Unanswered","2022-11",13,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"58078"
"63047",4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.83731477742226,0.0838743748252617,7.81895560871051,0,16.8618557982045,5.21263707247367,15,1,0,0,0,0,"N","Unanswered","2021-07",22,2000000,0,0,0,0,1,0,0,0,0,0,1,14.5086577385242,"76117"
"63058",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,22.0194879633168,0.353458158196408,2.26085848936441,0.579544007132849,0.592281238058846,3.40402496497261,21,0,1,0,0,0,"N","Asian","2022-01",3,2177500,0,1,0,0,0,0,0,0,0,1,0,14.5936879877088,"77340"
"63061",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,20.3117926663649,0.379130828429153,0.868605703938434,0,1.9013128112268,3.68096423721141,14,0,1,0,0,0,"N","Unanswered","2021-06",2,1530000,0,0,0,0,1,0,0,0,0,0,1,14.2407782933686,"30161"
"63062",5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,20.3117926663649,0.379130828429153,0.868605703938434,0,1.9013128112268,3.68096423721141,14,0,1,0,0,0,"N","Asian","2021-06",2,1530000,0,1,0,0,0,0,0,0,0,1,0,14.2407782933686,"30161"
"63074",9.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,4.51305079988774,0.151557676115633,4.6421554869492,0,1.24052764524277,2.39404995790065,43,0,0,1,0,0,"N","Asian","2023-11",13,3372000,0,1,0,0,0,0,0,0,0,1,0,15.0310165981039,"45342"
"63084",9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,4.97583167472277,0.0365571306714326,1.45009951663349,0,0.324952272634957,2.90019903326699,53,0,0,1,0,0,"N","Asian","2024-09",13,2925000,0,1,0,0,0,0,0,0,0,1,0,14.8888050386481,"15301"
"63094",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.50324321765068,0,11.718195161214,0.0402443066142702,1.45826428672885,2.82420339946025,5,1,0,0,0,0,"N","Unanswered","2020-09",91,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"60047"
"63095",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.50324321765068,0,11.718195161214,0.0402443066142702,1.45826428672885,2.82420339946025,5,1,0,0,0,0,"N","Unanswered","2020-09",91,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"60047"
"63122",9.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.7142463792059,0.43642271050168,2.79751087614957,0,3.31378379866733,6.73632909301173,19,0,0,0,0,0,"N","Black or African American","2021-11",1,25000,1,0,0,0,0,0,0,0,0,1,0,10.1266311038503,"34953"
"63125",10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.7932451949783,0.104432840795467,5.95044995000555,0,2.34418397955783,3.35073880679924,24,0,0,0,0,0,"N","Black or African American","2022-04",0,35000,1,0,0,0,0,0,0,0,0,1,0,10.4631033404715,"19709"
"63131",11.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,77.4255403924694,0.0423348939137364,1.54148819603546,0,7.8369359497958,3.72049008865425,46,1,0,0,0,0,"Y","White","2024-02",55,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"38118"
"63132",11.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,77.4255403924694,0.0423348939137364,1.54148819603546,0,7.8369359497958,3.72049008865425,46,1,0,0,0,0,"Y","Unanswered","2024-02",55,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"38118"
"63141",3.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.8344104120953,0.0345667137575521,15.4317833418498,0.0586131233280231,1.78694881120563,5.63587724307914,0,0,0,0,0,0,"N","American Indian or Alaska Native","2020-04",8,2000000,0,0,1,0,0,0,0,0,0,1,0,14.5086577385242,"30004"
"63145",6.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,20.6243007875052,0.0570338034966109,7.3880711606379,0.0153552547875491,11.9792923421151,5.01020027639459,26,0,1,0,0,0,"N","Unanswered","2022-06",10,350000,0,0,0,0,1,0,0,0,0,0,1,12.7656884334656,"11224"
"63150",6.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.27057221395607,0.330365924394119,8.90474869492851,0,3.44236249464101,5.56830504627645,24,0,1,0,0,0,"N","Unanswered","2022-04",20,630000,0,0,0,0,1,0,0,0,0,0,1,13.3534750983677,"75206"
"63171",15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.60800522079617,0.0565586251903415,1.97085055470959,0,5.13813356536872,7.20034805307809,50,0,0,1,0,0,"N","White","2024-06",2,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"19607"
"63183",5.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,5.23488667954578,0.372237666682373,10.1870612071809,0.0282712151910663,1.08372991565754,4.89092022805447,10,1,0,0,0,0,"N","White","2021-02",12,1185000,0,0,0,1,0,0,0,0,0,1,0,13.9852533325514,"12110"
"63187",4.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,69.7307138623084,0.0381065289186214,7.34185790498772,0,2.79447878736557,4.77601829113388,5,0,0,0,0,0,"N","Black or African American","2020-09",5,150000,1,0,0,0,0,0,0,0,0,1,0,11.9183905730784,"20720"
"63195",12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.91079512848307,0.347510042721418,1.29439520499904,0,1.41873366065166,2.68443537588472,34,0,0,0,0,0,"N","White","2023-02",6,100000,0,0,0,1,0,0,0,0,0,1,0,11.5129254649702,"21771"
"63197",6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.3332606443875,0.662378018862781,13.5010630758327,0,1.74998637082266,3.24101837213106,21,0,1,0,0,0,"Y","White","2022-01",2,35000,0,0,0,1,0,0,0,0,0,1,0,10.4631033404715,"46217"
"63220",10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.50164551010813,1.50838426578906,0.732643786240401,0,10.3157812255132,7.40479548660085,59,0,1,0,0,0,"N","Unanswered","2025-03",2,200000,0,0,0,0,1,0,0,0,0,1,0,12.2060726455302,"34769"
"63224",5.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.25367090172803,0.349315280225046,9.16875328449102,1.00775912702093,3.46223994559337,13.5367399301369,14,1,0,0,0,0,"N","White","2021-06",1,25000,0,0,0,1,0,0,0,0,0,1,0,10.1266311038503,"98375"
"63226",9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.67794882517446,0.14113588249131,11.6672329526149,0.0627270588850265,1.03761009905648,6.90781735971355,40,1,0,0,0,0,"N","White","2023-08",6,500000,0,0,0,1,0,0,0,0,0,1,0,13.1223633774043,"92037"
"63241",7.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.17673078211916,0.140741237182494,0.328396220092487,0,0.140741237182494,5.66986126935192,28,0,0,0,0,0,"N","White","2022-08",15,56000,0,0,0,1,0,0,0,0,0,1,0,10.9331069697173,"44721"
"63261",14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.5586104402749,0.278655025078952,6.56697009102731,0,3.37172580345532,4.81144343302991,54,0,0,1,0,0,"Y","Unanswered","2024-10",3,25000,0,0,0,0,1,0,0,0,0,0,1,10.1266311038503,"28134"
"63271",4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.11483673022135,0,0.328731097961867,0,7.86763094455402,5.48980933596318,22,0,1,0,0,0,"N","White","2022-02",33,2100000,0,0,0,1,0,0,0,0,0,1,0,14.5574479026937,"49038"
"63272",4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.11483673022135,0,0.328731097961867,0,7.86763094455402,5.48980933596318,22,0,1,0,0,0,"N","White","2022-02",33,2100000,0,0,0,1,0,0,0,0,0,1,0,14.5574479026937,"49038"
"63287",5.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.86158112161168,0.0962028181766736,61.8499236036444,11.8654858242318,0.974760907701884,17.0349725539019,4,0,1,0,0,0,"N","Asian","2020-08",5,50000,0,1,0,0,0,0,0,0,0,0,1,10.8197782844103,"96797"
"63296",10.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.94622279129321,0,0,0,0.460947503201024,0,55,0,1,0,0,0,"Y","Unanswered","2024-11",7,200000,0,0,0,0,1,0,0,0,0,0,1,12.2060726455302,"37143"
"63302",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.92351866353433,0.796136778908901,1.48786217697729,0.169668493865831,1.78804489689376,2.44061602714696,14,0,1,0,0,0,"N","White","2021-06",17,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"43617"
"63322",6.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.802318960608727,0.124230032610384,1.2319478233863,0.0517625135876598,1.9773280190486,6.38231792535846,15,0,0,0,0,0,"Y","Unanswered","2021-07",0,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"80002"
"63331",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,11.4592424506895,0.0610926863326933,21.5308081689649,0.200733112235992,11.5377901902601,5.22778844475476,23,0,1,0,0,0,"N","Unanswered","2022-03",28,979000,0,0,0,0,1,0,0,0,0,0,1,13.7942869215126,"90755"
"63338",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.943110891143556,0.148478099480327,0.266710660177624,0,0.272209849047266,3.5057329043966,39,0,1,0,0,0,"N","White","2023-07",23,450000,0,0,0,1,0,0,0,0,0,1,0,13.0170028617465,"48430"
"63375",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17.5221085486388,0.190740419628923,17.8775793306745,2.12415467314028,4.92457083405584,9.06883995144789,38,0,1,0,0,0,"N","Black or African American","2023-06",3,150000,1,0,0,0,0,0,0,0,0,1,0,11.9183905730784,"98057"
"63376",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17.5221085486388,0.190740419628923,17.8775793306745,2.12415467314028,4.92457083405584,9.06883995144789,38,0,1,0,0,0,"N","Black or African American","2023-06",3,150000,1,0,0,0,0,0,0,0,0,1,0,11.9183905730784,"98057"
"63408",6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.77522285251216,1.17757293354943,8.27339951377634,0.0886345218800648,2.7603322528363,7.02745137763371,13,1,0,0,0,0,"Y","White","2021-05",11,350000,0,0,0,1,0,0,0,0,0,1,0,12.7656884334656,"85027"
"63415",10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.45005338930005,0.230126293309768,8.64538458706138,0,2.57189145402997,5.83232077764277,49,0,1,0,0,0,"N","Unanswered","2024-05",14,4000000,0,0,0,0,1,0,0,0,0,1,0,15.2018049190842,"10306"
"63420",9.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.3477375919837,0.0407076874902145,6.42868326287772,0,0.942539533427274,4.34632847972444,32,1,0,0,0,0,"N","White","2022-12",12,350000,0,0,0,1,0,0,0,0,0,1,0,12.7656884334656,"35244"
"63429",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.94990073572346,1.0323484760014,5.99089104285881,0.140137802172136,37.0851337148196,7.79633306084316,25,0,1,0,0,0,"Y","White","2022-05",9,250000,0,0,0,1,0,0,0,0,0,1,0,12.4292161968444,"95407"
"63447",9.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,8.70033243628305,2.5265157511477,32.122843121735,0.649042266898844,9.25755896786449,6.77536805445623,58,0,0,0,0,0,"Y","Unanswered","2025-02",11,500000,0,0,0,0,1,0,0,0,0,0,1,13.1223633774043,"94103"
"63477",7.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.74499767333644,2.30339692880409,0,0,0,1.76826430898092,27,0,0,0,0,1,"N","White","2022-07",26,342000,0,0,0,1,0,0,0,0,0,0,1,12.7425660160447,"44065"
"63486",11.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.89287558079504,0.064532782653588,5.93056272586474,0,3.51058337635519,16.1719153329892,51,0,1,0,0,0,"N","White","2024-07",3,50000,0,0,0,1,0,0,0,0,1,0,0,10.8197782844103,"33132"
"63487",10.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.88110858213951,0.602490293211943,11.7719908957022,0.164011246485473,43.5332708528585,5.71361628062659,33,0,0,0,0,0,"N","White","2023-01",8,50000,0,0,0,1,0,0,0,0,1,0,0,10.8197782844103,"91746"
"63496",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,41.1532056619484,0.359075770191507,9.26311407160699,0,1.03559533721898,4.39217318900916,44,0,1,0,0,0,"N","Unanswered","2023-12",9,700000,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,"19027"
"63513",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2.09057465431942,1.6338957249778,3.92997589750095,0.94380312063935,18.6730939997463,12.3074971457567,17,1,0,0,0,0,"Y","Unanswered","2021-09",10,1275000,0,0,0,0,1,0,0,0,0,0,1,14.0584567365747,"89431"
"63518",6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.44183949504058,0.0216411181244364,6.66907123534716,0.0937781785392245,3.58521190261497,7.10910730387737,0,0,0,0,0,0,"N","White","2020-04",0,200000,0,0,0,1,0,0,0,0,0,1,0,12.2060726455302,"90035"
"63521",9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5.03660108465673,0.367226829446241,0.999537926505995,0.0316155548529877,0.231036747002602,3.9786959799606,34,0,0,0,0,0,"N","White","2023-02",4,35000,0,0,0,1,0,0,0,0,0,1,0,10.4631033404715,"48047"
"63530",6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.32492375935681,0,1.69115608538952,0,1.71887995564181,2.39811477682284,0,1,0,0,0,0,"N","Unanswered","2020-04",0,25000,0,0,0,0,1,0,0,0,0,0,1,10.1266311038503,"17554"
"63537",10.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2.66773329623317,0.399986087440437,4.97026190393378,0.0278251191262913,3.94768877604257,5.30416333344927,59,0,0,1,0,0,"N","Unanswered","2025-03",27,2559000,0,0,0,0,1,0,0,0,0,0,1,14.7551271151419,"93401"
"63541",5.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.16640986132512,0,34.9768875192604,0,0,3.41184239489324,17,0,0,0,0,0,"N","White","2021-09",2,200000,0,0,0,1,0,0,0,0,0,1,0,12.2060726455302,"43240"
"63543",5.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.87555419660602,0.229322733526984,5.43112673903073,0.0802629567344443,4.37242011924782,6.44014676654946,12,1,0,0,0,0,"N","White","2021-04",10,1500000,0,0,0,1,0,0,0,0,0,1,0,14.2209756660724,"78260"
"63555",5.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,41.8734367737223,0.132805064299785,7.51455322162952,0.157152659421413,4.07711547400341,7.91739525000553,10,1,0,0,0,0,"N","Black or African American","2021-02",8,1567100,1,0,0,0,0,0,0,0,0,1,0,14.2647373355113,"28273"
"63558",10.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,14.2255978651339,0.424920455711793,3.88586677614698,0,2.44688494303603,5.80519347223648,46,0,1,0,0,0,"N","Black or African American","2024-02",15,2830000,1,0,0,0,0,0,0,0,0,1,0,14.8557872696194,"28210"
"63560",5.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,41.8734367737223,0.132805064299785,7.51455322162952,0.157152659421413,4.07711547400341,7.91739525000553,10,1,0,0,0,0,"N","Black or African American","2021-02",8,350000,1,0,0,0,0,0,0,0,0,1,0,12.7656884334656,"28273"
"63569",10.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.29926841459536,0.118144226836916,8.40187213159449,0.018176034897987,10.9783250783842,6.988685418276,57,0,1,0,0,0,"N","White","2025-01",52,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"60008"
"63585",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.26927639383155,0.676156583629893,4.22597864768683,0.109727164887307,0.937129300118624,2.6423487544484,5,0,1,0,0,0,"Y","Unanswered","2020-09",19,31600,0,0,0,0,1,0,0,0,0,1,0,10.360912399575,"48642"
"63600",12.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.99883117329575,0.503626800508783,35.5512393000791,0.0739111004159648,0.89037093059232,4.98298325827632,56,0,0,1,0,0,"Y","White","2024-12",10,232700,0,0,0,1,0,0,0,0,0,1,0,12.3575053492904,"27519"
"63617",6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,26.4352072415436,0.184611719866603,3.7607193901858,0.0506193425440686,1.38458789899952,4.03763696998571,18,1,0,0,0,0,"N","Unanswered","2021-10",3,350000,0,0,0,0,1,0,0,0,0,1,0,12.7656884334656,"20003"
"63621",4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2.64131610405875,1.23527067797575,1.34912051004725,0,0.273239596971594,2.52177378038367,16,0,1,0,0,0,"N","Unanswered","2021-08",0,18500,0,0,0,0,1,0,0,0,0,0,1,9.82552601106642,"14760"
"63647",14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.45587933702481,0.348639931390645,16.6638700896769,0.115591848910267,23.5676864850756,6.13568991554337,57,0,0,1,0,0,"N","Unanswered","2025-01",7,33200,0,0,0,0,1,0,0,0,0,0,1,10.4103051549046,"91304"
"63651",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.13175647068785,0.434672161223856,5.82573597900025,0.0959665810494228,1.88546106297101,6.10799062914561,15,0,1,0,0,0,"N","White","2021-07",30,230000,0,0,0,1,0,0,0,0,0,0,1,12.3458345879053,"20175"
"63653",9.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.70736644256488,0.549410829176607,5.39651557868864,0,13.7424998192728,8.02790428685029,41,0,0,0,0,0,"Y","White","2023-09",2,500000,0,0,0,1,0,0,0,0,0,1,0,13.1223633774043,"11542"
"63677",10.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.39539748953975,0.585774058577406,1.06171548117155,0.219665271966527,1.02510460251046,5.22489539748954,57,0,1,0,0,0,"N","Unanswered","2025-01",7,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"85028"
"63681",4.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.94904181184669,0.37837543554007,1.11879355400697,0,0.612478222996516,2.82284407665505,10,0,1,0,0,0,"N","Unanswered","2021-02",1,41000,0,0,0,0,1,0,0,0,0,1,0,10.6213273456864,"55082"
"63693",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.0515190483845,0.375743449606173,12.3734126346247,0.630927503616782,7.84037936023147,6.6629159299148,58,0,0,0,0,1,"N","Unanswered","2025-02",2,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"92064"
"63703",10.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,23.4020987359886,0.190794180777486,6.52873837347961,0,1.13880276651562,2.61745766754114,35,0,0,0,0,0,"N","Unanswered","2023-03",30,1310000,0,0,0,0,1,0,0,0,0,0,1,14.0855376951773,"37203"
